Experiment Name, Iter, ║, val main metric, |, seed0, seed1, seed2, seed3, seed4, ║, tst main metric, |, seed0, seed1, seed2, seed3, seed4, ║, earlystopping, epochs, best epoch 
MPQA-I FLANT5 REP 20, 0, ║, 0.361354, |, 0.303651, 0.381122, 0.361532, 0.389136, 0.371327, ║, 0.347578, |, 0.292735, 0.355413, 0.331197, 0.386752, 0.371795, ║, 20, 39.2, 19.2 
MPQA-I FLANT5 REP 20, 0, ║, 0.361354, |, 0.303651, 0.381122, 0.361532, 0.389136, 0.371327, ║, 0.347578, |, 0.292735, 0.355413, 0.331197, 0.386752, 0.371795, ║, 20, 39.2, 19.2 
